,rt,stimulus,key_press,task,trial_type,trial_index,time_elapsed,internal_node_id,subid,stripped_stims,environ,old_or_new,accuracy,high_arm
31,1284.365,stimuli/desert/desert_25.jpg,74.0,memory_backgrounds,image-keyboard-response,1274.0,3907422.0,0.0-25.0-1.31,2225,desert_25,desert,old,0,inside
32,1236.7,stimuli/forest/forest_19.jpg,70.0,memory_backgrounds,image-keyboard-response,1276.0,3909164.0,0.0-25.0-1.32,2225,forest_19,forest,new,0,inside
33,1623.96,stimuli/forest/forest_29.jpg,70.0,memory_backgrounds,image-keyboard-response,1278.0,3911296.0,0.0-25.0-1.33,2225,forest_29,forest,new,0,inside
34,1041.9,stimuli/library/library_7.jpg,70.0,memory_backgrounds,image-keyboard-response,1280.0,3912844.0,0.0-25.0-1.34,2225,library_7,library,old,1,inside
35,1577.57,stimuli/library/library_31.jpg,70.0,memory_backgrounds,image-keyboard-response,1282.0,3914927.0,0.0-25.0-1.35,2225,library_31,library,new,0,inside
36,1098.86,stimuli/restaurant/restaurant_8.jpg,74.0,memory_backgrounds,image-keyboard-response,1284.0,3916532.0,0.0-25.0-1.36,2225,restaurant_8,restaurant,new,1,inside
37,943.75,stimuli/restaurant/restaurant_31.jpg,74.0,memory_backgrounds,image-keyboard-response,1286.0,3917983.0,0.0-25.0-1.37,2225,restaurant_31,restaurant,new,1,inside
38,1149.615,stimuli/desert/desert_16.jpg,70.0,memory_backgrounds,image-keyboard-response,1288.0,3919638.0,0.0-25.0-1.38,2225,desert_16,desert,new,0,inside
39,1328.07,stimuli/library/library_12.jpg,74.0,memory_backgrounds,image-keyboard-response,1290.0,3921469.0,0.0-25.0-1.39,2225,library_12,library,new,1,inside
40,1548.44,stimuli/desert/desert_7.jpg,70.0,memory_backgrounds,image-keyboard-response,1292.0,3923524.0,0.0-25.0-1.40,2225,desert_7,desert,new,0,inside
41,1093.26,stimuli/forest/forest_20.jpg,74.0,memory_backgrounds,image-keyboard-response,1294.0,3925124.0,0.0-25.0-1.41,2225,forest_20,forest,new,1,inside
42,864.23,stimuli/forest/forest_4.jpg,70.0,memory_backgrounds,image-keyboard-response,1296.0,3926495.0,0.0-25.0-1.42,2225,forest_4,forest,old,1,inside
43,1228.73,stimuli/forest/forest_21.jpg,74.0,memory_backgrounds,image-keyboard-response,1298.0,3928229.0,0.0-25.0-1.43,2225,forest_21,forest,new,1,inside
44,873.26,stimuli/library/library_8.jpg,70.0,memory_backgrounds,image-keyboard-response,1300.0,3929606.0,0.0-25.0-1.44,2225,library_8,library,old,1,inside
45,952.78,stimuli/desert/desert_15.jpg,70.0,memory_backgrounds,image-keyboard-response,1302.0,3931063.0,0.0-25.0-1.45,2225,desert_15,desert,old,1,inside
46,1081.51,stimuli/library/library_21.jpg,74.0,memory_backgrounds,image-keyboard-response,1304.0,3932647.0,0.0-25.0-1.46,2225,library_21,library,new,1,inside
47,887.82,stimuli/desert/desert_22.jpg,74.0,memory_backgrounds,image-keyboard-response,1306.0,3934039.0,0.0-25.0-1.47,2225,desert_22,desert,new,1,inside
48,792.82,stimuli/forest/forest_26.jpg,70.0,memory_backgrounds,image-keyboard-response,1308.0,3935334.0,0.0-25.0-1.48,2225,forest_26,forest,old,1,inside
49,1144.63,stimuli/forest/forest_15.jpg,70.0,memory_backgrounds,image-keyboard-response,1310.0,3936983.0,0.0-25.0-1.49,2225,forest_15,forest,old,1,inside
50,1049.25,stimuli/library/library_10.jpg,74.0,memory_backgrounds,image-keyboard-response,1312.0,3938535.0,0.0-25.0-1.50,2225,library_10,library,old,0,inside
51,1670.6,stimuli/library/library_25.jpg,74.0,memory_backgrounds,image-keyboard-response,1314.0,3940711.0,0.0-25.0-1.51,2225,library_25,library,old,0,inside
52,1345.615,stimuli/forest/forest_22.jpg,74.0,memory_backgrounds,image-keyboard-response,1316.0,3942559.0,0.0-25.0-1.52,2225,forest_22,forest,new,1,inside
53,1126.955,stimuli/forest/forest_2.jpg,70.0,memory_backgrounds,image-keyboard-response,1318.0,3944192.0,0.0-25.0-1.53,2225,forest_2,forest,old,1,inside
54,1170.275,stimuli/desert/desert_14.jpg,74.0,memory_backgrounds,image-keyboard-response,1320.0,3945867.0,0.0-25.0-1.54,2225,desert_14,desert,new,1,inside
55,852.965,stimuli/desert/desert_28.jpg,70.0,memory_backgrounds,image-keyboard-response,1322.0,3947223.0,0.0-25.0-1.55,2225,desert_28,desert,old,1,inside
56,1005.62,stimuli/desert/desert_21.jpg,74.0,memory_backgrounds,image-keyboard-response,1324.0,3948733.0,0.0-25.0-1.56,2225,desert_21,desert,new,1,inside
57,1370.99,stimuli/restaurant/restaurant_30.jpg,74.0,memory_backgrounds,image-keyboard-response,1326.0,3950608.0,0.0-25.0-1.57,2225,restaurant_30,restaurant,new,1,inside
58,994.69,stimuli/restaurant/restaurant_19.jpg,70.0,memory_backgrounds,image-keyboard-response,1328.0,3952109.0,0.0-25.0-1.58,2225,restaurant_19,restaurant,old,1,inside
59,871.845,stimuli/restaurant/restaurant_29.jpg,70.0,memory_backgrounds,image-keyboard-response,1330.0,3953487.0,0.0-25.0-1.59,2225,restaurant_29,restaurant,old,1,inside
60,767.83,stimuli/library/library_30.jpg,70.0,memory_backgrounds,image-keyboard-response,1332.0,3954756.0,0.0-25.0-1.60,2225,library_30,library,old,1,inside
61,940.125,stimuli/library/library_13.jpg,70.0,memory_backgrounds,image-keyboard-response,1334.0,3956201.0,0.0-25.0-1.61,2225,library_13,library,old,1,inside
62,1185.02,stimuli/library/library_11.jpg,74.0,memory_backgrounds,image-keyboard-response,1336.0,3957893.0,0.0-25.0-1.62,2225,library_11,library,new,1,inside
63,883.955,stimuli/restaurant/restaurant_24.jpg,70.0,memory_backgrounds,image-keyboard-response,1338.0,3959280.0,0.0-25.0-1.63,2225,restaurant_24,restaurant,new,0,inside
64,1635.14,stimuli/library/library_26.jpg,74.0,memory_backgrounds,image-keyboard-response,1340.0,3961422.0,0.0-25.0-1.64,2225,library_26,library,new,1,inside
65,1409.28,stimuli/library/library_28.jpg,74.0,memory_backgrounds,image-keyboard-response,1342.0,3963336.0,0.0-25.0-1.65,2225,library_28,library,old,0,inside
66,1508.305,stimuli/forest/forest_30.jpg,70.0,memory_backgrounds,image-keyboard-response,1344.0,3965350.0,0.0-25.0-1.66,2225,forest_30,forest,old,1,inside
67,1338.04,stimuli/restaurant/restaurant_15.jpg,74.0,memory_backgrounds,image-keyboard-response,1346.0,3967195.0,0.0-25.0-1.67,2225,restaurant_15,restaurant,old,0,inside
68,1126.53,stimuli/desert/desert_23.jpg,74.0,memory_backgrounds,image-keyboard-response,1348.0,3968824.0,0.0-25.0-1.68,2225,desert_23,desert,new,1,inside
69,1124.6,stimuli/desert/desert_24.jpg,70.0,memory_backgrounds,image-keyboard-response,1350.0,3970455.0,0.0-25.0-1.69,2225,desert_24,desert,old,1,inside
70,910.015,stimuli/library/library_18.jpg,74.0,memory_backgrounds,image-keyboard-response,1352.0,3971869.0,0.0-25.0-1.70,2225,library_18,library,new,1,inside
71,1127.02,stimuli/restaurant/restaurant_12.jpg,70.0,memory_backgrounds,image-keyboard-response,1354.0,3973502.0,0.0-25.0-1.71,2225,restaurant_12,restaurant,old,1,inside
72,1495.835,stimuli/forest/forest_18.jpg,70.0,memory_backgrounds,image-keyboard-response,1356.0,3975504.0,0.0-25.0-1.72,2225,forest_18,forest,old,1,inside
73,923.975,stimuli/restaurant/restaurant_26.jpg,74.0,memory_backgrounds,image-keyboard-response,1358.0,3976934.0,0.0-25.0-1.73,2225,restaurant_26,restaurant,new,1,inside
74,1091.685,stimuli/forest/forest_16.jpg,74.0,memory_backgrounds,image-keyboard-response,1360.0,3978529.0,0.0-25.0-1.74,2225,forest_16,forest,old,0,inside
75,1049.945,stimuli/desert/desert_30.jpg,70.0,memory_backgrounds,image-keyboard-response,1362.0,3980085.0,0.0-25.0-1.75,2225,desert_30,desert,old,1,inside
76,958.065,stimuli/library/library_6.jpg,74.0,memory_backgrounds,image-keyboard-response,1364.0,3981551.0,0.0-25.0-1.76,2225,library_6,library,new,1,inside
77,970.375,stimuli/forest/forest_31.jpg,70.0,memory_backgrounds,image-keyboard-response,1366.0,3983029.0,0.0-25.0-1.77,2225,forest_31,forest,old,1,inside
78,1336.545,stimuli/library/library_19.jpg,74.0,memory_backgrounds,image-keyboard-response,1368.0,3984870.0,0.0-25.0-1.78,2225,library_19,library,new,1,inside
79,911.55,stimuli/forest/forest_12.jpg,70.0,memory_backgrounds,image-keyboard-response,1370.0,3986288.0,0.0-25.0-1.79,2225,forest_12,forest,old,1,inside
80,1345.76,stimuli/desert/desert_13.jpg,74.0,memory_backgrounds,image-keyboard-response,1372.0,3988140.0,0.0-25.0-1.80,2225,desert_13,desert,old,0,inside
81,1343.105,stimuli/restaurant/restaurant_18.jpg,74.0,memory_backgrounds,image-keyboard-response,1374.0,3989984.0,0.0-25.0-1.81,2225,restaurant_18,restaurant,old,0,inside
82,1454.36,stimuli/restaurant/restaurant_7.jpg,70.0,memory_backgrounds,image-keyboard-response,1376.0,3991942.0,0.0-25.0-1.82,2225,restaurant_7,restaurant,old,1,inside
83,1238.95,stimuli/forest/forest_3.jpg,74.0,memory_backgrounds,image-keyboard-response,1378.0,3993685.0,0.0-25.0-1.83,2225,forest_3,forest,new,1,inside
84,1401.97,stimuli/desert/desert_26.jpg,74.0,memory_backgrounds,image-keyboard-response,1380.0,3995593.0,0.0-25.0-1.84,2225,desert_26,desert,old,0,inside
85,926.795,stimuli/library/library_1.jpg,70.0,memory_backgrounds,image-keyboard-response,1382.0,3997022.0,0.0-25.0-1.85,2225,library_1,library,old,1,inside
86,1053.13,stimuli/restaurant/restaurant_13.jpg,70.0,memory_backgrounds,image-keyboard-response,1384.0,3998577.0,0.0-25.0-1.86,2225,restaurant_13,restaurant,old,1,inside
87,1433.24,stimuli/forest/forest_11.jpg,70.0,memory_backgrounds,image-keyboard-response,1386.0,4000512.0,0.0-25.0-1.87,2225,forest_11,forest,old,1,inside
88,1532.32,stimuli/desert/desert_10.jpg,74.0,memory_backgrounds,image-keyboard-response,1388.0,4002550.0,0.0-25.0-1.88,2225,desert_10,desert,old,0,inside
89,1389.045,stimuli/desert/desert_19.jpg,74.0,memory_backgrounds,image-keyboard-response,1390.0,4004441.0,0.0-25.0-1.89,2225,desert_19,desert,new,1,inside
90,1344.21,stimuli/library/library_16.jpg,74.0,memory_backgrounds,image-keyboard-response,1392.0,4006287.0,0.0-25.0-1.90,2225,library_16,library,new,1,inside
91,875.035,stimuli/forest/forest_13.jpg,74.0,memory_backgrounds,image-keyboard-response,1394.0,4007664.0,0.0-25.0-1.91,2225,forest_13,forest,new,1,inside
92,1666.96,stimuli/forest/forest_27.jpg,74.0,memory_backgrounds,image-keyboard-response,1396.0,4009838.0,0.0-25.0-1.92,2225,forest_27,forest,new,1,inside
93,1100.425,stimuli/desert/desert_5.jpg,74.0,memory_backgrounds,image-keyboard-response,1398.0,4011441.0,0.0-25.0-1.93,2225,desert_5,desert,new,1,inside
94,1093.875,stimuli/forest/forest_10.jpg,70.0,memory_backgrounds,image-keyboard-response,1400.0,4013038.0,0.0-25.0-1.94,2225,forest_10,forest,old,1,inside
95,1104.47,stimuli/library/library_14.jpg,70.0,memory_backgrounds,image-keyboard-response,1402.0,4014648.0,0.0-25.0-1.95,2225,library_14,library,old,1,inside
96,1370.96,stimuli/desert/desert_11.jpg,74.0,memory_backgrounds,image-keyboard-response,1404.0,4016526.0,0.0-25.0-1.96,2225,desert_11,desert,new,1,inside
97,884.365,stimuli/library/library_3.jpg,74.0,memory_backgrounds,image-keyboard-response,1406.0,4017913.0,0.0-25.0-1.97,2225,library_3,library,new,1,inside
98,1754.92,stimuli/library/library_27.jpg,74.0,memory_backgrounds,image-keyboard-response,1408.0,4020174.0,0.0-25.0-1.98,2225,library_27,library,old,0,inside
99,1280.135,stimuli/restaurant/restaurant_23.jpg,74.0,memory_backgrounds,image-keyboard-response,1410.0,4021960.0,0.0-25.0-1.99,2225,restaurant_23,restaurant,new,1,inside
100,1960.15,stimuli/forest/forest_17.jpg,74.0,memory_backgrounds,image-keyboard-response,1412.0,4024423.0,0.0-25.0-1.100,2225,forest_17,forest,new,1,inside
101,864.705,stimuli/restaurant/restaurant_9.jpg,70.0,memory_backgrounds,image-keyboard-response,1414.0,4025790.0,0.0-25.0-1.101,2225,restaurant_9,restaurant,old,1,inside
102,1466.75,stimuli/restaurant/restaurant_10.jpg,70.0,memory_backgrounds,image-keyboard-response,1416.0,4027760.0,0.0-25.0-1.102,2225,restaurant_10,restaurant,old,1,inside
103,1807.325,stimuli/desert/desert_29.jpg,70.0,memory_backgrounds,image-keyboard-response,1418.0,4030070.0,0.0-25.0-1.103,2225,desert_29,desert,old,1,inside
104,1255.91,stimuli/forest/forest_25.jpg,70.0,memory_backgrounds,image-keyboard-response,1420.0,4031833.0,0.0-25.0-1.104,2225,forest_25,forest,old,1,inside
105,976.895,stimuli/forest/forest_32.jpg,70.0,memory_backgrounds,image-keyboard-response,1422.0,4033320.0,0.0-25.0-1.105,2225,forest_32,forest,new,0,inside
106,851.915,stimuli/desert/desert_2.jpg,74.0,memory_backgrounds,image-keyboard-response,1424.0,4034678.0,0.0-25.0-1.106,2225,desert_2,desert,new,1,inside
107,1718.955,stimuli/desert/desert_27.jpg,70.0,memory_backgrounds,image-keyboard-response,1426.0,4036903.0,0.0-25.0-1.107,2225,desert_27,desert,old,1,inside
108,1379.995,stimuli/desert/desert_1.jpg,70.0,memory_backgrounds,image-keyboard-response,1428.0,4038785.0,0.0-25.0-1.108,2225,desert_1,desert,old,1,inside
109,1814.505,stimuli/restaurant/restaurant_4.jpg,70.0,memory_backgrounds,image-keyboard-response,1430.0,4041103.0,0.0-25.0-1.109,2225,restaurant_4,restaurant,old,1,inside
110,960.675,stimuli/desert/desert_8.jpg,74.0,memory_backgrounds,image-keyboard-response,1432.0,4042568.0,0.0-25.0-1.110,2225,desert_8,desert,old,0,inside
111,721.82,stimuli/desert/desert_9.jpg,74.0,memory_backgrounds,image-keyboard-response,1434.0,4043792.0,0.0-25.0-1.111,2225,desert_9,desert,new,1,inside
112,1507.945,stimuli/library/library_20.jpg,74.0,memory_backgrounds,image-keyboard-response,1436.0,4045807.0,0.0-25.0-1.112,2225,library_20,library,old,0,inside
113,1827.92,stimuli/desert/desert_18.jpg,74.0,memory_backgrounds,image-keyboard-response,1438.0,4048137.0,0.0-25.0-1.113,2225,desert_18,desert,new,1,inside
114,1107.5,stimuli/restaurant/restaurant_28.jpg,74.0,memory_backgrounds,image-keyboard-response,1440.0,4049751.0,0.0-25.0-1.114,2225,restaurant_28,restaurant,new,1,inside
115,2232.555,stimuli/forest/forest_9.jpg,74.0,memory_backgrounds,image-keyboard-response,1442.0,4052490.0,0.0-25.0-1.115,2225,forest_9,forest,new,1,inside
116,1588.81,stimuli/library/library_9.jpg,74.0,memory_backgrounds,image-keyboard-response,1444.0,4054584.0,0.0-25.0-1.116,2225,library_9,library,new,1,inside
117,2387.83,stimuli/restaurant/restaurant_16.jpg,74.0,memory_backgrounds,image-keyboard-response,1446.0,4057474.0,0.0-25.0-1.117,2225,restaurant_16,restaurant,old,0,inside
118,1059.955,stimuli/forest/forest_28.jpg,70.0,memory_backgrounds,image-keyboard-response,1448.0,4059039.0,0.0-25.0-1.118,2225,forest_28,forest,new,0,inside
119,1216.28,stimuli/desert/desert_12.jpg,70.0,memory_backgrounds,image-keyboard-response,1450.0,4060761.0,0.0-25.0-1.119,2225,desert_12,desert,new,0,inside
120,952.8,stimuli/desert/desert_32.jpg,74.0,memory_backgrounds,image-keyboard-response,1452.0,4062216.0,0.0-25.0-1.120,2225,desert_32,desert,old,0,inside
121,1350.11,stimuli/forest/forest_7.jpg,74.0,memory_backgrounds,image-keyboard-response,1454.0,4064073.0,0.0-25.0-1.121,2225,forest_7,forest,new,1,inside
122,1115.47,stimuli/forest/forest_23.jpg,70.0,memory_backgrounds,image-keyboard-response,1456.0,4065695.0,0.0-25.0-1.122,2225,forest_23,forest,old,1,inside
123,1405.035,stimuli/forest/forest_24.jpg,70.0,memory_backgrounds,image-keyboard-response,1458.0,4067603.0,0.0-25.0-1.123,2225,forest_24,forest,old,1,inside
124,1323.655,stimuli/desert/desert_6.jpg,70.0,memory_backgrounds,image-keyboard-response,1460.0,4069433.0,0.0-25.0-1.124,2225,desert_6,desert,old,1,inside
125,1410.895,stimuli/restaurant/restaurant_22.jpg,70.0,memory_backgrounds,image-keyboard-response,1462.0,4071346.0,0.0-25.0-1.125,2225,restaurant_22,restaurant,new,0,inside
126,1714.4,stimuli/restaurant/restaurant_20.jpg,74.0,memory_backgrounds,image-keyboard-response,1464.0,4073566.0,0.0-25.0-1.126,2225,restaurant_20,restaurant,new,1,inside
127,1251.78,stimuli/forest/forest_8.jpg,70.0,memory_backgrounds,image-keyboard-response,1466.0,4075322.0,0.0-25.0-1.127,2225,forest_8,forest,old,1,inside
0,,stimuli/desert/desert_18.jpg,,memory_backgrounds,image-keyboard-response,1211.0,4531625.0,0.0-25.0-1.0,4192,desert_18,desert,new,0,outside
1,2450.745,stimuli/forest/forest_14.jpg,70.0,memory_backgrounds,image-keyboard-response,1213.0,4534582.0,0.0-25.0-1.1,4192,forest_14,forest,old,1,outside
2,1427.115,stimuli/desert/desert_3.jpg,74.0,memory_backgrounds,image-keyboard-response,1215.0,4536516.0,0.0-25.0-1.2,4192,desert_3,desert,new,1,outside
3,,stimuli/restaurant/restaurant_22.jpg,,memory_backgrounds,image-keyboard-response,1217.0,4539525.0,0.0-25.0-1.3,4192,restaurant_22,restaurant,old,0,outside
4,,stimuli/library/library_22.jpg,,memory_backgrounds,image-keyboard-response,1219.0,4542538.0,0.0-25.0-1.4,4192,library_22,library,old,0,outside
5,,stimuli/library/library_3.jpg,,memory_backgrounds,image-keyboard-response,1221.0,4545548.0,0.0-25.0-1.5,4192,library_3,library,new,0,outside
6,,stimuli/desert/desert_24.jpg,,memory_backgrounds,image-keyboard-response,1223.0,4548559.0,0.0-25.0-1.6,4192,desert_24,desert,new,0,outside
7,1159.33,stimuli/forest/forest_16.jpg,70.0,memory_backgrounds,image-keyboard-response,1225.0,4550224.0,0.0-25.0-1.7,4192,forest_16,forest,new,0,outside
8,829.565,stimuli/restaurant/restaurant_4.jpg,74.0,memory_backgrounds,image-keyboard-response,1227.0,4551560.0,0.0-25.0-1.8,4192,restaurant_4,restaurant,old,0,outside
9,711.455,stimuli/library/library_21.jpg,70.0,memory_backgrounds,image-keyboard-response,1229.0,4552774.0,0.0-25.0-1.9,4192,library_21,library,old,1,outside
10,1546.895,stimuli/desert/desert_19.jpg,70.0,memory_backgrounds,image-keyboard-response,1231.0,4554826.0,0.0-25.0-1.10,4192,desert_19,desert,old,1,outside
11,1508.8,stimuli/desert/desert_16.jpg,70.0,memory_backgrounds,image-keyboard-response,1233.0,4556841.0,0.0-25.0-1.11,4192,desert_16,desert,old,1,outside
12,1397.66,stimuli/restaurant/restaurant_20.jpg,74.0,memory_backgrounds,image-keyboard-response,1235.0,4558745.0,0.0-25.0-1.12,4192,restaurant_20,restaurant,new,1,outside
13,890.495,stimuli/forest/forest_30.jpg,74.0,memory_backgrounds,image-keyboard-response,1237.0,4560138.0,0.0-25.0-1.13,4192,forest_30,forest,new,1,outside
14,953.885,stimuli/restaurant/restaurant_28.jpg,74.0,memory_backgrounds,image-keyboard-response,1239.0,4561598.0,0.0-25.0-1.14,4192,restaurant_28,restaurant,new,1,outside
15,1141.93,stimuli/forest/forest_20.jpg,70.0,memory_backgrounds,image-keyboard-response,1241.0,4563246.0,0.0-25.0-1.15,4192,forest_20,forest,old,1,outside
16,1017.92,stimuli/desert/desert_26.jpg,74.0,memory_backgrounds,image-keyboard-response,1243.0,4564767.0,0.0-25.0-1.16,4192,desert_26,desert,new,1,outside
17,1186.635,stimuli/restaurant/restaurant_9.jpg,70.0,memory_backgrounds,image-keyboard-response,1245.0,4566459.0,0.0-25.0-1.17,4192,restaurant_9,restaurant,old,1,outside
18,762.025,stimuli/restaurant/restaurant_8.jpg,70.0,memory_backgrounds,image-keyboard-response,1247.0,4567725.0,0.0-25.0-1.18,4192,restaurant_8,restaurant,old,1,outside
19,1129.805,stimuli/desert/desert_6.jpg,74.0,memory_backgrounds,image-keyboard-response,1249.0,4569358.0,0.0-25.0-1.19,4192,desert_6,desert,old,0,outside
20,1014.455,stimuli/forest/forest_1.jpg,74.0,memory_backgrounds,image-keyboard-response,1251.0,4570877.0,0.0-25.0-1.20,4192,forest_1,forest,new,1,outside
21,940.61,stimuli/forest/forest_11.jpg,74.0,memory_backgrounds,image-keyboard-response,1253.0,4572322.0,0.0-25.0-1.21,4192,forest_11,forest,old,0,outside
22,1090.1,stimuli/restaurant/restaurant_26.jpg,70.0,memory_backgrounds,image-keyboard-response,1255.0,4573919.0,0.0-25.0-1.22,4192,restaurant_26,restaurant,new,0,outside
23,1050.005,stimuli/forest/forest_9.jpg,74.0,memory_backgrounds,image-keyboard-response,1257.0,4575476.0,0.0-25.0-1.23,4192,forest_9,forest,new,1,outside
24,916.655,stimuli/desert/desert_10.jpg,70.0,memory_backgrounds,image-keyboard-response,1259.0,4576896.0,0.0-25.0-1.24,4192,desert_10,desert,old,1,outside
25,940.23,stimuli/library/library_28.jpg,70.0,memory_backgrounds,image-keyboard-response,1261.0,4578340.0,0.0-25.0-1.25,4192,library_28,library,new,0,outside
26,811.375,stimuli/forest/forest_25.jpg,70.0,memory_backgrounds,image-keyboard-response,1263.0,4579657.0,0.0-25.0-1.26,4192,forest_25,forest,old,1,outside
27,888.865,stimuli/library/library_2.jpg,70.0,memory_backgrounds,image-keyboard-response,1265.0,4581052.0,0.0-25.0-1.27,4192,library_2,library,old,1,outside
