rt,stimulus,key_press,task,trial_type,trial_index,time_elapsed,internal_node_id,subid
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1450,3654594,0.0-25.0-0.125,1333
637,stimuli/forest/forest_3.jpg,74,memory_backgrounds,image-keyboard-response,1451,3655234,0.0-25.0-1.125,1333
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1452,3655736,0.0-25.0-0.126,1333
853,stimuli/desert/desert_15.jpg,74,memory_backgrounds,image-keyboard-response,1453,3656591,0.0-25.0-1.126,1333
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1454,3657093,0.0-25.0-0.127,1333
842,stimuli/restaurant/restaurant_8.jpg,74,memory_backgrounds,image-keyboard-response,1455,3657936,0.0-25.0-1.127,1333
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1211,3855039,0.0-25.0-0.0,2225
1467.555,stimuli/library/library_5.jpg,74,memory_backgrounds,image-keyboard-response,1212,3856508,0.0-25.0-1.0,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1213,3857013,0.0-25.0-0.1,2225
992.265,stimuli/library/library_29.jpg,74,memory_backgrounds,image-keyboard-response,1214,3858006,0.0-25.0-1.1,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1215,3858511,0.0-25.0-0.2,2225
1499.055,stimuli/library/library_23.jpg,70,memory_backgrounds,image-keyboard-response,1216,3860011,0.0-25.0-1.2,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1217,3860516,0.0-25.0-0.3,2225
886.96,stimuli/forest/forest_14.jpg,74,memory_backgrounds,image-keyboard-response,1218,3861405,0.0-25.0-1.3,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1219,3861906,0.0-25.0-0.4,2225
1129.205,stimuli/forest/forest_6.jpg,74,memory_backgrounds,image-keyboard-response,1220,3863036,0.0-25.0-1.4,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1221,3863539,0.0-25.0-0.5,2225
767.125,stimuli/restaurant/restaurant_6.jpg,74,memory_backgrounds,image-keyboard-response,1222,3864307,0.0-25.0-1.5,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1223,3864812,0.0-25.0-0.6,2225
1094.37,stimuli/library/library_17.jpg,70,memory_backgrounds,image-keyboard-response,1224,3865908,0.0-25.0-1.6,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1225,3866409,0.0-25.0-0.7,2225
1036.27,stimuli/restaurant/restaurant_32.jpg,70,memory_backgrounds,image-keyboard-response,1226,3867446,0.0-25.0-1.7,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1227,3867950,0.0-25.0-0.8,2225
1595.71,stimuli/library/library_15.jpg,74,memory_backgrounds,image-keyboard-response,1228,3869547,0.0-25.0-1.8,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1229,3870048,0.0-25.0-0.9,2225
1050.375,stimuli/forest/forest_5.jpg,70,memory_backgrounds,image-keyboard-response,1230,3871100,0.0-25.0-1.9,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1231,3871600,0.0-25.0-0.10,2225
1273.8,stimuli/library/library_24.jpg,74,memory_backgrounds,image-keyboard-response,1232,3872875,0.0-25.0-1.10,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1233,3873381,0.0-25.0-0.11,2225
920.415,stimuli/restaurant/restaurant_5.jpg,74,memory_backgrounds,image-keyboard-response,1234,3874302,0.0-25.0-1.11,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1235,3874806,0.0-25.0-0.12,2225
1132.705,stimuli/desert/desert_17.jpg,74,memory_backgrounds,image-keyboard-response,1236,3875940,0.0-25.0-1.12,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1237,3876444,0.0-25.0-0.13,2225
1312.52,stimuli/desert/desert_4.jpg,74,memory_backgrounds,image-keyboard-response,1238,3877758,0.0-25.0-1.13,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1239,3878259,0.0-25.0-0.14,2225
839.445,stimuli/desert/desert_20.jpg,70,memory_backgrounds,image-keyboard-response,1240,3879099,0.0-25.0-1.14,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1241,3879605,0.0-25.0-0.15,2225
1197.445,stimuli/restaurant/restaurant_17.jpg,74,memory_backgrounds,image-keyboard-response,1242,3880804,0.0-25.0-1.15,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1243,3881304,0.0-25.0-0.16,2225
1116.16,stimuli/restaurant/restaurant_21.jpg,70,memory_backgrounds,image-keyboard-response,1244,3882422,0.0-25.0-1.16,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1245,3882923,0.0-25.0-0.17,2225
1230.97,stimuli/forest/forest_1.jpg,74,memory_backgrounds,image-keyboard-response,1246,3884155,0.0-25.0-1.17,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1247,3884658,0.0-25.0-0.18,2225
1090.375,stimuli/desert/desert_31.jpg,74,memory_backgrounds,image-keyboard-response,1248,3885750,0.0-25.0-1.18,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1249,3886255,0.0-25.0-0.19,2225
1205.03,stimuli/restaurant/restaurant_27.jpg,74,memory_backgrounds,image-keyboard-response,1250,3887462,0.0-25.0-1.19,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1251,3887965,0.0-25.0-0.20,2225
1567.08,stimuli/library/library_4.jpg,74,memory_backgrounds,image-keyboard-response,1252,3889534,0.0-25.0-1.20,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1253,3890035,0.0-25.0-0.21,2225
1007.845,stimuli/restaurant/restaurant_1.jpg,70,memory_backgrounds,image-keyboard-response,1254,3891044,0.0-25.0-1.21,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1255,3891544,0.0-25.0-0.22,2225
941.48,stimuli/library/library_2.jpg,70,memory_backgrounds,image-keyboard-response,1256,3892488,0.0-25.0-1.22,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1257,3892993,0.0-25.0-0.23,2225
1137.64,stimuli/library/library_22.jpg,70,memory_backgrounds,image-keyboard-response,1258,3894132,0.0-25.0-1.23,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1259,3894633,0.0-25.0-0.24,2225
1401.66,stimuli/restaurant/restaurant_14.jpg,74,memory_backgrounds,image-keyboard-response,1260,3896036,0.0-25.0-1.24,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1261,3896537,0.0-25.0-0.25,2225
987.615,stimuli/restaurant/restaurant_11.jpg,70,memory_backgrounds,image-keyboard-response,1262,3897525,0.0-25.0-1.25,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1263,3898030,0.0-25.0-0.26,2225
988.04,stimuli/library/library_32.jpg,74,memory_backgrounds,image-keyboard-response,1264,3899020,0.0-25.0-1.26,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1265,3899521,0.0-25.0-0.27,2225
1180.575,stimuli/desert/desert_3.jpg,74,memory_backgrounds,image-keyboard-response,1266,3900703,0.0-25.0-1.27,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1267,3901204,0.0-25.0-0.28,2225
1360.03,stimuli/restaurant/restaurant_3.jpg,74,memory_backgrounds,image-keyboard-response,1268,3902565,0.0-25.0-1.28,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1269,3903067,0.0-25.0-0.29,2225
1198.62,stimuli/restaurant/restaurant_2.jpg,74,memory_backgrounds,image-keyboard-response,1270,3904267,0.0-25.0-1.29,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1271,3904768,0.0-25.0-0.30,2225
861.76,stimuli/restaurant/restaurant_25.jpg,70,memory_backgrounds,image-keyboard-response,1272,3905631,0.0-25.0-1.30,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1273,3906137,0.0-25.0-0.31,2225
1284.365,stimuli/desert/desert_25.jpg,74,memory_backgrounds,image-keyboard-response,1274,3907422,0.0-25.0-1.31,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1275,3907926,0.0-25.0-0.32,2225
1236.7,stimuli/forest/forest_19.jpg,70,memory_backgrounds,image-keyboard-response,1276,3909164,0.0-25.0-1.32,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1277,3909668,0.0-25.0-0.33,2225
1623.96,stimuli/forest/forest_29.jpg,70,memory_backgrounds,image-keyboard-response,1278,3911296,0.0-25.0-1.33,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1279,3911801,0.0-25.0-0.34,2225
1041.9,stimuli/library/library_7.jpg,70,memory_backgrounds,image-keyboard-response,1280,3912844,0.0-25.0-1.34,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1281,3913348,0.0-25.0-0.35,2225
1577.57,stimuli/library/library_31.jpg,70,memory_backgrounds,image-keyboard-response,1282,3914927,0.0-25.0-1.35,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1283,3915432,0.0-25.0-0.36,2225
1098.86,stimuli/restaurant/restaurant_8.jpg,74,memory_backgrounds,image-keyboard-response,1284,3916532,0.0-25.0-1.36,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1285,3917037,0.0-25.0-0.37,2225
943.75,stimuli/restaurant/restaurant_31.jpg,74,memory_backgrounds,image-keyboard-response,1286,3917983,0.0-25.0-1.37,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1287,3918487,0.0-25.0-0.38,2225
1149.615,stimuli/desert/desert_16.jpg,70,memory_backgrounds,image-keyboard-response,1288,3919638,0.0-25.0-1.38,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1289,3920140,0.0-25.0-0.39,2225
1328.07,stimuli/library/library_12.jpg,74,memory_backgrounds,image-keyboard-response,1290,3921469,0.0-25.0-1.39,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1291,3921974,0.0-25.0-0.40,2225
1548.44,stimuli/desert/desert_7.jpg,70,memory_backgrounds,image-keyboard-response,1292,3923524,0.0-25.0-1.40,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1293,3924029,0.0-25.0-0.41,2225
1093.26,stimuli/forest/forest_20.jpg,74,memory_backgrounds,image-keyboard-response,1294,3925124,0.0-25.0-1.41,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1295,3925629,0.0-25.0-0.42,2225
864.23,stimuli/forest/forest_4.jpg,70,memory_backgrounds,image-keyboard-response,1296,3926495,0.0-25.0-1.42,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1297,3926999,0.0-25.0-0.43,2225
1228.73,stimuli/forest/forest_21.jpg,74,memory_backgrounds,image-keyboard-response,1298,3928229,0.0-25.0-1.43,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1299,3928732,0.0-25.0-0.44,2225
873.26,stimuli/library/library_8.jpg,70,memory_backgrounds,image-keyboard-response,1300,3929606,0.0-25.0-1.44,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1301,3930109,0.0-25.0-0.45,2225
952.78,stimuli/desert/desert_15.jpg,70,memory_backgrounds,image-keyboard-response,1302,3931063,0.0-25.0-1.45,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1303,3931564,0.0-25.0-0.46,2225
1081.51,stimuli/library/library_21.jpg,74,memory_backgrounds,image-keyboard-response,1304,3932647,0.0-25.0-1.46,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1305,3933150,0.0-25.0-0.47,2225
887.82,stimuli/desert/desert_22.jpg,74,memory_backgrounds,image-keyboard-response,1306,3934039,0.0-25.0-1.47,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1307,3934540,0.0-25.0-0.48,2225
792.82,stimuli/forest/forest_26.jpg,70,memory_backgrounds,image-keyboard-response,1308,3935334,0.0-25.0-1.48,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1309,3935837,0.0-25.0-0.49,2225
1144.63,stimuli/forest/forest_15.jpg,70,memory_backgrounds,image-keyboard-response,1310,3936983,0.0-25.0-1.49,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1311,3937484,0.0-25.0-0.50,2225
1049.25,stimuli/library/library_10.jpg,74,memory_backgrounds,image-keyboard-response,1312,3938535,0.0-25.0-1.50,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1313,3939039,0.0-25.0-0.51,2225
1670.6,stimuli/library/library_25.jpg,74,memory_backgrounds,image-keyboard-response,1314,3940711,0.0-25.0-1.51,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1315,3941212,0.0-25.0-0.52,2225
1345.615,stimuli/forest/forest_22.jpg,74,memory_backgrounds,image-keyboard-response,1316,3942559,0.0-25.0-1.52,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1317,3943064,0.0-25.0-0.53,2225
1126.955,stimuli/forest/forest_2.jpg,70,memory_backgrounds,image-keyboard-response,1318,3944192,0.0-25.0-1.53,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1319,3944696,0.0-25.0-0.54,2225
1170.275,stimuli/desert/desert_14.jpg,74,memory_backgrounds,image-keyboard-response,1320,3945867,0.0-25.0-1.54,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1321,3946369,0.0-25.0-0.55,2225
852.965,stimuli/desert/desert_28.jpg,70,memory_backgrounds,image-keyboard-response,1322,3947223,0.0-25.0-1.55,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1323,3947726,0.0-25.0-0.56,2225
1005.62,stimuli/desert/desert_21.jpg,74,memory_backgrounds,image-keyboard-response,1324,3948733,0.0-25.0-1.56,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1325,3949235,0.0-25.0-0.57,2225
1370.99,stimuli/restaurant/restaurant_30.jpg,74,memory_backgrounds,image-keyboard-response,1326,3950608,0.0-25.0-1.57,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1327,3951113,0.0-25.0-0.58,2225
994.69,stimuli/restaurant/restaurant_19.jpg,70,memory_backgrounds,image-keyboard-response,1328,3952109,0.0-25.0-1.58,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1329,3952614,0.0-25.0-0.59,2225
871.845,stimuli/restaurant/restaurant_29.jpg,70,memory_backgrounds,image-keyboard-response,1330,3953487,0.0-25.0-1.59,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1331,3953987,0.0-25.0-0.60,2225
767.83,stimuli/library/library_30.jpg,70,memory_backgrounds,image-keyboard-response,1332,3954756,0.0-25.0-1.60,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1333,3955260,0.0-25.0-0.61,2225
940.125,stimuli/library/library_13.jpg,70,memory_backgrounds,image-keyboard-response,1334,3956201,0.0-25.0-1.61,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1335,3956706,0.0-25.0-0.62,2225
1185.02,stimuli/library/library_11.jpg,74,memory_backgrounds,image-keyboard-response,1336,3957893,0.0-25.0-1.62,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1337,3958395,0.0-25.0-0.63,2225
883.955,stimuli/restaurant/restaurant_24.jpg,70,memory_backgrounds,image-keyboard-response,1338,3959280,0.0-25.0-1.63,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1339,3959785,0.0-25.0-0.64,2225
1635.14,stimuli/library/library_26.jpg,74,memory_backgrounds,image-keyboard-response,1340,3961422,0.0-25.0-1.64,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1341,3961925,0.0-25.0-0.65,2225
1409.28,stimuli/library/library_28.jpg,74,memory_backgrounds,image-keyboard-response,1342,3963336,0.0-25.0-1.65,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1343,3963841,0.0-25.0-0.66,2225
1508.305,stimuli/forest/forest_30.jpg,70,memory_backgrounds,image-keyboard-response,1344,3965350,0.0-25.0-1.66,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1345,3965855,0.0-25.0-0.67,2225
1338.04,stimuli/restaurant/restaurant_15.jpg,74,memory_backgrounds,image-keyboard-response,1346,3967195,0.0-25.0-1.67,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1347,3967695,0.0-25.0-0.68,2225
1126.53,stimuli/desert/desert_23.jpg,74,memory_backgrounds,image-keyboard-response,1348,3968824,0.0-25.0-1.68,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1349,3969329,0.0-25.0-0.69,2225
1124.6,stimuli/desert/desert_24.jpg,70,memory_backgrounds,image-keyboard-response,1350,3970455,0.0-25.0-1.69,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1351,3970958,0.0-25.0-0.70,2225
910.015,stimuli/library/library_18.jpg,74,memory_backgrounds,image-keyboard-response,1352,3971869,0.0-25.0-1.70,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1353,3972374,0.0-25.0-0.71,2225
1127.02,stimuli/restaurant/restaurant_12.jpg,70,memory_backgrounds,image-keyboard-response,1354,3973502,0.0-25.0-1.71,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1355,3974007,0.0-25.0-0.72,2225
1495.835,stimuli/forest/forest_18.jpg,70,memory_backgrounds,image-keyboard-response,1356,3975504,0.0-25.0-1.72,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1357,3976008,0.0-25.0-0.73,2225
923.975,stimuli/restaurant/restaurant_26.jpg,74,memory_backgrounds,image-keyboard-response,1358,3976934,0.0-25.0-1.73,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1359,3977436,0.0-25.0-0.74,2225
1091.685,stimuli/forest/forest_16.jpg,74,memory_backgrounds,image-keyboard-response,1360,3978529,0.0-25.0-1.74,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1361,3979034,0.0-25.0-0.75,2225
1049.945,stimuli/desert/desert_30.jpg,70,memory_backgrounds,image-keyboard-response,1362,3980085,0.0-25.0-1.75,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1363,3980591,0.0-25.0-0.76,2225
958.065,stimuli/library/library_6.jpg,74,memory_backgrounds,image-keyboard-response,1364,3981551,0.0-25.0-1.76,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1365,3982056,0.0-25.0-0.77,2225
970.375,stimuli/forest/forest_31.jpg,70,memory_backgrounds,image-keyboard-response,1366,3983029,0.0-25.0-1.77,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1367,3983532,0.0-25.0-0.78,2225
1336.545,stimuli/library/library_19.jpg,74,memory_backgrounds,image-keyboard-response,1368,3984870,0.0-25.0-1.78,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1369,3985375,0.0-25.0-0.79,2225
911.55,stimuli/forest/forest_12.jpg,70,memory_backgrounds,image-keyboard-response,1370,3986288,0.0-25.0-1.79,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1371,3986793,0.0-25.0-0.80,2225
1345.76,stimuli/desert/desert_13.jpg,74,memory_backgrounds,image-keyboard-response,1372,3988140,0.0-25.0-1.80,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1373,3988640,0.0-25.0-0.81,2225
1343.105,stimuli/restaurant/restaurant_18.jpg,74,memory_backgrounds,image-keyboard-response,1374,3989984,0.0-25.0-1.81,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1375,3990486,0.0-25.0-0.82,2225
1454.36,stimuli/restaurant/restaurant_7.jpg,70,memory_backgrounds,image-keyboard-response,1376,3991942,0.0-25.0-1.82,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1377,3992445,0.0-25.0-0.83,2225
1238.95,stimuli/forest/forest_3.jpg,74,memory_backgrounds,image-keyboard-response,1378,3993685,0.0-25.0-1.83,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1379,3994190,0.0-25.0-0.84,2225
1401.97,stimuli/desert/desert_26.jpg,74,memory_backgrounds,image-keyboard-response,1380,3995593,0.0-25.0-1.84,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1381,3996094,0.0-25.0-0.85,2225
926.795,stimuli/library/library_1.jpg,70,memory_backgrounds,image-keyboard-response,1382,3997022,0.0-25.0-1.85,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1383,3997523,0.0-25.0-0.86,2225
1053.13,stimuli/restaurant/restaurant_13.jpg,70,memory_backgrounds,image-keyboard-response,1384,3998577,0.0-25.0-1.86,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1385,3999078,0.0-25.0-0.87,2225
1433.24,stimuli/forest/forest_11.jpg,70,memory_backgrounds,image-keyboard-response,1386,4000512,0.0-25.0-1.87,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1387,4001017,0.0-25.0-0.88,2225
1532.32,stimuli/desert/desert_10.jpg,74,memory_backgrounds,image-keyboard-response,1388,4002550,0.0-25.0-1.88,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1389,4003051,0.0-25.0-0.89,2225
1389.045,stimuli/desert/desert_19.jpg,74,memory_backgrounds,image-keyboard-response,1390,4004441,0.0-25.0-1.89,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1391,4004942,0.0-25.0-0.90,2225
1344.21,stimuli/library/library_16.jpg,74,memory_backgrounds,image-keyboard-response,1392,4006287,0.0-25.0-1.90,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1393,4006788,0.0-25.0-0.91,2225
875.035,stimuli/forest/forest_13.jpg,74,memory_backgrounds,image-keyboard-response,1394,4007664,0.0-25.0-1.91,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1395,4008169,0.0-25.0-0.92,2225
1666.96,stimuli/forest/forest_27.jpg,74,memory_backgrounds,image-keyboard-response,1396,4009838,0.0-25.0-1.92,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1397,4010340,0.0-25.0-0.93,2225
1100.425,stimuli/desert/desert_5.jpg,74,memory_backgrounds,image-keyboard-response,1398,4011441,0.0-25.0-1.93,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1399,4011943,0.0-25.0-0.94,2225
1093.875,stimuli/forest/forest_10.jpg,70,memory_backgrounds,image-keyboard-response,1400,4013038,0.0-25.0-1.94,2225
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1401,4013543,0.0-25.0-0.95,2225
